unitid,"instnm","chronname","conference","city","state","nickname",year,"url",full_time_enrollment,inflation_adjusted_ticket_sales,inflation_adjusted_student_fees,inflation_adjusted_direct_state_govt_support,inflation_adjusted_direct_institutional_support,inflation_adjusted_indirect_facil_admin_support,inflation_adjusted_ncaa_distributions,inflation_adjusted_royalties,inflation_adjusted_tv_revenue,inflation_adjusted_endowments,inflation_adjusted_athletic_revenues,inflation_adjusted_other_revenues,inflation_adjusted_athletic_expenses,inflation_adjusted_subsidy,inflation_adjusted_subsidyproportion,inflation_adjusted_institutional_subsidy,inflation_adjusted_institutionalsubsidy_proportion,inflation_adjusted_net_revenue,inflation_adjusted_net_revenue_before_subsidy,inflation_adjusted_external_revenue,ticket_sales,student_fees,direct_state_govt_support,direct_institutional_support,indirect_facil_admin_support,ncaa_distributions,royalties,tv_revenue,endowments,athletic_revenues,other_revenues,athletic_expenses,subsidy,subsidyproportion,institutional_subsidy,institutionalsubsidy_proportion,net_revenue,net_revenue_before_subsidy,external_revenue,instate_tuition
433660,"Florida Gulf Coast University","Florida Gulf Coast University","Atlantic Sun Conference","Fort Myers","Florida","Eagles",2011,"florida-gulf-coast-fy2011.pdf",10539,288643,4986432,0,2496312,487304,8883,778221,0,172428,10258242,1212446,9794302,7970048,0.776941,2983616,0.290851,463939,-7506109,2288193,272080,4700305,0,2353071,459342,8373,733566,0,162534,9669612,1142875,9232294,7512718,0.776941,2812413,0.290851,437318,-7075400,2156894,5533
433660,"Florida Gulf Coast University","Florida Gulf Coast University","Atlantic Sun Conference","Fort Myers","Florida","Eagles",2010,"florida-gulf-coast-fy2010.pdf",10539,195282,4610723,0,2242415,17575,1625,757505,0,188483,9229139,1404014,8784359,6870713,0.744459,2259990,0.244875,444780,-6425933,2358426,180277,4256446,0,2070113,16225,1500,699300,0,174000,8519994,1296133,8109390,6342784,0.744459,2086338,0.244876,410604,-5932180,2177210,4981
140164,"Kennesaw State University","Kennesaw State University","Atlantic Sun Conference","Kennesaw","Georgia","Owls and Lady Owls",2014,"kennesaw-state-fy2014.pdf",17690,99151,11984062,0,1522117,1400946,427381,596242,0,7081,17516033,1486134,16630159,14907125,0.851056,2923063,0.166879,885874,-14021251,2608908,99151,11984062,0,1522117,1400946,427381,596242,0,7081,17516033,1486134,16630159,14907125,0.851056,2923063,0.166879,885874,-14021251,2608908,6932
140164,"Kennesaw State University","Kennesaw State University","Atlantic Sun Conference","Kennesaw","Georgia","Owls and Lady Owls",2013,"kennesaw-state-fy2013.pdf",17690,164593,7472642,0,1729378,1650839,262915,723520,0,19426,12666639,662752,14087948,10852859,0.856807,3380217,0.26686,-1421310,-12274168,1813780,162760,7389411,0,1710116,1632452,259987,715461,0,19210,12525557,655370,13931036,10731979,0.856807,3342568,0.26686,-1405479,-12137458,1793578,6807
140164,"Kennesaw State University","Kennesaw State University","Atlantic Sun Conference","Kennesaw","Georgia","Owls and Lady Owls",2012,"kennesaw-state-fy2012.pdf",17690,95228,8211158,0,1434004,1511847,413509,592979,0,43354,13326100,1067376,12906316,11157008,0.83723,2945851,0.221059,419784,-10737224,2169092,92341,7962215,0,1390528,1466011,400972,575001,0,42040,12922084,1035016,12515027,10818754,0.83723,2856539,0.221059,407057,-10411697,2103330,6486
140164,"Kennesaw State University","Kennesaw State University","Atlantic Sun Conference","Kennesaw","Georgia","Owls and Lady Owls",2011,"kennesaw-state-fy2011.pdf",17690,143706,7882347,0,1162298,1408575,72589,547579,0,107027,12056038,838945,11577538,10453220,0.867053,2570873,0.213244,478500,-9974720,1602819,135460,7430049,0,1095604,1327749,68424,516158,0,100886,11364249,790805,10913206,9853402,0.867053,2423353,0.213244,451043,-9402359,1510847,6282
140164,"Kennesaw State University","Kennesaw State University","Atlantic Sun Conference","Kennesaw","Georgia","Owls and Lady Owls",2010,"kennesaw-state-fy2010.xlsx",17690,92662,7746197,0,1333754,1195250,70966,464908,1695,63890,11575821,672083,10472077,10275201,0.887643,2529004,0.218473,1103744,-9171457,1300619,85542,7150998,0,1231272,1103410,65513,429186,1565,58981,10686363,620442,9667428,9485680,0.887643,2334682,0.218473,1018935,-8466745,1200683,5942
157447,"Northern Kentucky University","Northern Kentucky University","Atlantic Sun Conference","Highland Heights","Kentucky","Norse",2014,"northern-kentucky-fy2014.xlsx",10597,132219,0,0,8611625,1502360,31600,336242,0,227473,11951518,1337472,11430808,10113985,0.846251,10113985,0.846251,520710,-9593275,1837533,132219,0,0,8611625,1502360,31600,336242,0,227473,11951518,1337472,11430808,10113985,0.846251,10113985,0.846251,520710,-9593275,1837533,8856
157447,"Northern Kentucky University","Northern Kentucky University","Atlantic Sun Conference","Highland Heights","Kentucky","Norse",2013,"northern-kentucky-fy2013.xlsx",10597,99987,0,0,7712034,1697538,39151,276074,0,209718,11309686,1484902,11309686,9409572,0.831992,9409572,0.831992,0,-9409572,1900114,98873,0,0,7626137,1678631,38715,272999,0,207382,11183718,1468363,11183718,9304768,0.831992,9304768,0.831992,0,-9304768,1878950,8376
157447,"Northern Kentucky University","Northern Kentucky University","Atlantic Sun Conference","Highland Heights","Kentucky","Norse",2012,"northern-kentucky-fy2012.pdf",10597,149800,998883,0,6836619,167813,198798,119582,0,10542,9404819,933324,9404819,8003314,0.85098,7004432,0.744771,0,-8003314,1401504,145258,968599,0,6629349,162725,192771,115957,0,10222,9119687,905028,9119687,7760673,0.85098,6792074,0.744771,0,-7760673,1359014,8064
136172,"University of North Florida","University of North Florida","Atlantic Sun Conference","Jacksonville","Florida","Ospreys and Lady Ospreys",2014,"university-of-north-florida-fy2014.pdf",10829,132363,7082459,0,653155,180531,617138,222232,0,143603,10453436,1565558,10236045,7916145,0.757277,833686,0.0797523,217391,-7698754,2537291,132363,7082459,0,653155,180531,617138,222232,0,143603,10453436,1565558,10236045,7916145,0.757277,833686,0.0797523,217391,-7698754,2537291,6385
136172,"University of North Florida","University of North Florida","Atlantic Sun Conference","Jacksonville","Florida","Ospreys and Lady Ospreys",2013,"university-of-north-florida-fy2013.pdf",10829,85890,6705666,0,660512,134318,395557,142319,0,118186,9649248,1524986,9390056,7500496,0.777314,794830,0.0823722,259192,-7241304,2148752,84933,6630978,0,653155,132822,391151,140734,0,116870,9541774,1508001,9285469,7416955,0.777314,785977,0.0823722,256305,-7160650,2124819,6353
136172,"University of North Florida","University of North Florida","Atlantic Sun Conference","Jacksonville","Florida","Ospreys and Lady Ospreys",2012,"university-of-north-florida-fy2012.pdf",10829,116429,6217769,0,673569,127818,416659,147490,0,7461,9247373,1547639,9329471,7019156,0.759043,801387,0.086661,-82098,-7101254,2228217,112899,6029261,0,653148,123943,404027,143018,0,7235,8967015,1500719,9046624,6806352,0.759043,777091,0.0866611,-79609,-6885961,2160663,6235
136172,"University of North Florida","University of North Florida","Atlantic Sun Conference","Jacksonville","Florida","Ospreys and Lady Ospreys",2011,"university-of-north-florida-fy2011.pdf",10829,77225,6157271,0,704473,128555,128217,158728,0,120503,8949113,1594644,9107807,6990299,0.781116,833028,0.093085,-158694,-7148993,1958814,72794,5803960,0,664050,121178,120860,149620,0,113588,8435603,1503141,8585191,6589188,0.781116,785228,0.093085,-149588,-6738776,1846415,5627
136172,"University of North Florida","University of North Florida","Atlantic Sun Conference","Jacksonville","Florida","Ospreys and Lady Ospreys",2010,"university-of-north-florida-fy2010.pdf",10829,109629,5946600,0,780100,125759,72748,164241,0,114986,8582953,1383876,8884643,6852459,0.79838,905859,0.105542,-301690,-7154149,1730494,101205,5489678,0,720159,116096,67158,151621,0,106151,7923460,1277543,8201969,6325933,0.79838,836255,0.105542,-278509,-6604442,1597527,4909
218742,"University of South Carolina-Upstate","University of South Carolina-Upstate","Atlantic Sun Conference","Spartanburg","South Carolina","Spartans",2014,"university-of-south-carolina-upstate-fy2014.pdf",4236,39305,4162902,7000,1228105,436111,278641,111110,88,0,7138589,875415,7143471,5834118,0.817265,1664216,0.23313,-4882,-5839000,1304471,39305,4162902,7000,1228105,436111,278641,111110,88,0,7138589,875415,7143471,5834118,0.817265,1664216,0.23313,-4882,-5839000,1304471,10518
218742,"University of South Carolina-Upstate","University of South Carolina-Upstate","Atlantic Sun Conference","Spartanburg","South Carolina","Spartans",2013,"university-of-south-carolina-upstate-fy2013.pdf",4236,27248,4432751,11124,1223591,420575,205761,90026,1912,0,7032954,621877,7408380,6088042,0.865645,1644166,0.23378,-375426,-6463467,944912,26945,4383379,11000,1209963,415891,203469,89023,1891,0,6954621,614951,7325865,6020233,0.865645,1625854,0.23378,-371244,-6391477,934388,10028
218742,"University of South Carolina-Upstate","University of South Carolina-Upstate","Atlantic Sun Conference","Spartanburg","South Carolina","Spartans",2012,"university-of-south-carolina-upstate-fy2012.pdf",4236,32954,4504080,6188,1295973,444812,91649,123348,3268,0,7059173,560170,7229196,6251052,0.885522,1740785,0.246599,-170023,-6421075,808121,31955,4367527,6000,1256682,431326,88870,119608,3169,0,6845156,543188,7010024,6061535,0.885522,1688008,0.246599,-164868,-6226403,783621,9722
218742,"University of South Carolina-Upstate","University of South Carolina-Upstate","Atlantic Sun Conference","Spartanburg","South Carolina","Spartans",2011,"university-of-south-carolina-upstate-fy2011.pdf",4236,35781,4624833,7426,1187979,418571,0,126191,3277,0,7192207,791426,6883610,6238809,0.86744,1606550,0.223374,308597,-5930212,953398,33728,4359455,7000,1119811,394553,0,118950,3089,0,6779510,746013,6488621,5880819,0.86744,1514364,0.223374,290889,-5589930,898691,9686
218742,"University of South Carolina-Upstate","University of South Carolina-Upstate","Atlantic Sun Conference","Spartanburg","South Carolina","Spartans",2010,"university-of-south-carolina-upstate-fy2010.pdf",4236,33640,4731049,1950,1201973,473312,1083,100946,8295,0,7109356,565403,7160910,6408284,0.901387,1675285,0.235645,-51554,-6459838,701072,31055,4367527,1800,1109616,436944,1000,93190,7658,0,6563090,521958,6610683,5915887,0.901387,1546560,0.235645,-47593,-5963480,647203,9332
235097,"Eastern Washington University","Eastern Washington University","Big Sky Conference","Cheney","Washington","Eagles",2014,"eastern-washington-fy2014.pdf",10544,344136,2256000,0,5874772,1022235,599377,107264,0,0,12858386,2654602,13360741,9153007,0.711832,6897007,0.536382,-502355,-9655362,3705379,344136,2256000,0,5874772,1022235,599377,107264,0,0,12858386,2654602,13360741,9153007,0.711832,6897007,0.536382,-502355,-9655362,3705379,7982
235097,"Eastern Washington University","Eastern Washington University","Big Sky Conference","Cheney","Washington","Eagles",2013,"eastern-washington-fy2013.pdf",10544,379276,2224780,59598,5186088,860171,724275,90182,0,0,11598747,2074378,11667985,8330636,0.718236,6046259,0.521286,-69238,-8399874,3268111,375052,2200000,58934,5128325,850590,716208,89178,0,0,11469560,2051273,11538027,8237849,0.718236,5978915,0.521285,-68467,-8306316,3231711,7961
235097,"Eastern Washington University","Eastern Washington University","Big Sky Conference","Cheney","Washington","Eagles",2012,"eastern-washington-fy2012.pdf",10544,166667,2120303,50643,5304908,815407,580753,317845,0,0,11473875,2117348,11283969,8291261,0.722621,6120315,0.533413,189905,-8101356,3182613,161614,2056020,49108,5144076,790686,563146,308209,0,0,11126014,2053155,10941866,8039890,0.722621,5934762,0.533413,184148,-7855742,3086124,7933
235097,"Eastern Washington University","Eastern Washington University","Big Sky Conference","Cheney","Washington","Eagles",2011,"eastern-washington-fy2011.pdf",10544,452593,2075092,103336,4864862,822827,534672,127416,0,0,10816174,1835377,10378847,7866117,0.727255,5687689,0.52585,437327,-7428789,2950058,426623,1956021,97406,4585711,775612,503992,120105,0,0,10195530,1730060,9783297,7414750,0.727255,5361323,0.52585,412233,-7002517,2780780,7240
235097,"Eastern Washington University","Eastern Washington University","Big Sky Conference","Cheney","Washington","Eagles",2010,"eastern-washington-fy2010.pdf",10544,138765,1981868,149031,4824584,654144,529166,117193,0,0,9923635,1528884,9437701,7609627,0.766819,5478728,0.552089,485934,-7123693,2314008,128103,1829586,137580,4453875,603881,488506,108188,0,0,9161127,1411408,8712531,7024922,0.766819,5057756,0.552089,448596,-6576326,2136205,6605
142285,"University of Idaho","University of Idaho","Big Sky Conference","Moscow","Idaho","Vandals",2014,"university-of-idaho-fy2014.xlsx",9387,791987,2269389,2515797,4100682,495585,834318,736100,75000,419243,18920916,7177058,18920334,9381453,0.495824,4596267,0.24292,582,-9380871,9539463,791987,2269389,2515797,4100682,495585,834318,736100,75000,419243,18920916,7177058,18920334,9381453,0.495824,4596267,0.24292,582,-9380871,9539463,6784
142285,"University of Idaho","University of Idaho","Big Sky Conference","Moscow","Idaho","Vandals",2013,"university-of-idaho-fy2013.pdf",9387,763330,2286659,3441785,3217637,453886,4028346,609004,50563,220720,19813880,5013233,19941696,9399967,0.474413,3671523,0.185301,-127817,-9527784,10413913,754828,2261190,3403450,3181799,448831,3983478,602221,50000,218262,19593192,4957395,19719585,9295270,0.474413,3630630,0.185301,-126393,-9421663,10297922,6524
142285,"University of Idaho","University of Idaho","Big Sky Conference","Moscow","Idaho","Vandals",2012,"university-of-idaho-fy2012.pdf",9387,600656,2403316,3206936,3025978,406845,1579521,1103288,51563,228271,19165261,6838722,18945936,9043074,0.471847,3432823,0.179117,219325,-8823749,10122187,582446,2330453,3109709,2934238,394510,1531634,1069839,50000,221350,18584216,6631387,18371540,8768910,0.471847,3328748,0.179117,212676,-8556234,9815306,6212
142285,"University of Idaho","University of Idaho","Big Sky Conference","Moscow","Idaho","Vandals",2011,"university-of-idaho-fy2011.xlsx",9387,1143401,2458201,4130446,2947438,375993,2126221,774928,53044,245850,18613359,4656730,18368088,9912078,0.532525,3323431,0.178551,245271,-9666807,8701280,1077791,2317147,3893436,2778311,354418,2004216,730462,50000,231743,17545303,4389522,17314106,9343312,0.532525,3132729,0.178551,231197,-9112115,8201991,5856
142285,"University of Idaho","University of Idaho","Big Sky Conference","Moscow","Idaho","Vandals",2010,"university-of-idaho-fy2010.xlsx",9387,759190,2402848,3401226,2773735,330650,2116477,783781,54162,287565,16988544,4420637,16961835,8908459,0.52438,3104385,0.182734,26709,-8881750,8080085,700856,2218219,3139884,2560608,305244,1953852,723557,50000,265469,15683186,4080966,15658529,8223955,0.52438,2865852,0.182734,24657,-8199298,7459231,5402
142276,"Idaho State University","Idaho State University","Big Sky Conference","Pocatello","Idaho","Bengals",2014,"idaho-state-fy2014.pdf",8231,243762,2019527,3250200,2206561,0,608536,538712,9293,18314,12503225,3635927,12491220,7476288,0.597949,2206561,0.176479,12005,-7464283,5026937,243762,2019527,3250200,2206561,0,608536,538712,9293,18314,12503225,3635927,12491220,7476288,0.597949,2206561,0.176479,12005,-7464283,5026937,6566
142276,"Idaho State University","Idaho State University","Big Sky Conference","Pocatello","Idaho","Bengals",2013,"idaho-state-fy2013.pdf",8231,242218,2120290,3167377,2217077,0,619609,414775,14080,0,11809342,3027996,11677282,7504744,0.635492,2217077,0.187739,132060,-7372684,4304598,239520,2096674,3132099,2192383,0,612708,410155,13923,0,11677809,2994270,11547220,7421156,0.635492,2192383,0.187739,130589,-7290567,4256653,6344
142276,"Idaho State University","Idaho State University","Big Sky Conference","Pocatello","Idaho","Bengals",2012,"idaho-state-fy2012.pdf",8231,336688,2228240,2950657,2443881,0,722670,791789,9487,0,12116494,2642570,12132284,7622777,0.629124,2443881,0.201699,-15790,-7638567,4493717,326480,2160685,2861200,2369788,0,700760,767784,9199,0,11749151,2562454,11764462,7391673,0.629124,2369788,0.201699,-15311,-7406984,4357478,6070
142276,"Idaho State University","Idaho State University","Big Sky Conference","Pocatello","Idaho","Bengals",2011,"idaho-state-fy2011.pdf",8231,235994,2280494,3114939,1875644,0,647354,529452,5073,0,11505198,2821322,11460278,7271077,0.631982,1875644,0.163026,44921,-7226156,4234122,222452,2149637,2936200,1768017,0,610208,499071,4782,0,10845017,2659432,10802674,6853854,0.631982,1768017,0.163026,42343,-6811511,3991163,5796
142276,"Idaho State University","Idaho State University","Big Sky Conference","Pocatello","Idaho","Bengals",2010,"idaho-state-fy2010.pdf",8231,274175,2373854,3151558,1796314,0,695752,553591,9271,17168,11976255,3131011,11298700,7321727,0.611354,1796314,0.14999,677556,-6644171,4654529,253108,2191453,2909400,1658290,0,642292,511054,8559,15849,11056029,2890432,10430535,6759143,0.611354,1658290,0.14999,625494,-6133649,4296886,5416
180489,"The University of Montana","University of Montana at Missoula","Big Sky Conference","Missoula","Montana","Grizzlies",2014,"university-of-missouri-kansas-city-fy2014.xlsx",10582,5611729,1493206,0,6387218,762521,504961,940474,90466,222581,20609017,4908908,20539725,8642945,0.419377,7149739,0.346923,69292,-8573653,11966072,5611729,1493206,0,6387218,762521,504961,940474,90466,222581,20609017,4908908,20539725,8642945,0.419377,7149739,0.346923,69292,-8573653,11966072,6099
180489,"The University of Montana","University of Montana at Missoula","Big Sky Conference","Missoula","Montana","Grizzlies",2013,"university-of-missouri-kansas-city-fy2013.xlsx",10582,5248378,1595520,0,6263136,826583,777567,640026,147507,114863,20242147,4890937,19700761,8685239,0.429067,7089719,0.350245,541386,-8143853,11556908,5189921,1577749,0,6193377,817376,768906,632897,145864,113584,20016689,4836463,19481333,8588502,0.429067,7010753,0.350245,535356,-8053146,11428187,6045
